"Date","Chamber","CO2_lin_kg/ha/day","CO2_expon_kg/ha/day","CH4_lin_g/ha/day","CH4_expon_g/ha/day","N2O_lin_g/ha/day","N2O_expon_g/ha/day","Topo"
2015-06-11 02:04:18,9,33.34099313,33.76533764,9.795467,9.8520461,-0.54243075,-0.54150857,"Valley"
2015-06-11 02:17:21,1,-1.51919777,-0.1459784,-6.73781064,-10.16237657,0.64223777,0.64229245,"Ridge"
2015-06-11 02:30:45,2,107.9616138,218.87990564,-14.93996885,-40.49780556,-0.25776838,-0.25763534,"Slope"
2015-06-11 02:44:01,3,28.81791457,38.82617577,8.40989558,11.16818494,-0.29041031,-0.29042672,"Valley"
2015-06-11 02:57:24,4,37.75981959,85.71079667,-15.62614408,-1000.27711144,0.60962145,0.6090981,"Ridge"
2015-06-11 03:10:41,5,98.73251548,148.55854594,-31.19103055,-66.22121032,-1.18853331,-2.78565625,"Slope"
2015-06-11 03:24:01,6,35.7570019,39.63059876,2.56794026,2.57193221,1.56239141,7.48335594,"Valley"
2015-06-11 03:37:21,7,69.01066645,103.22651654,-32.14990205,-37.51014751,0.21562909,0.11354704,"Ridge"
2015-06-11 03:50:42,8,77.45972659,113.82008452,-6.12668815,-6.10958475,-0.04504159,-0.04494317,"Slope"
2015-06-11 04:04:01,9,24.52294732,26.89024633,2.13511162,2.1338201,0.73585522,0.73404126,"Valley"
2015-06-11 04:17:05,1,23.71772363,72.01698285,-16.54899071,-19.86329947,-0.69658819,-2.0047562,"Ridge"
2015-06-11 04:30:32,2,116.58966793,177.93642615,-16.5787333,-20.0166357,-0.21362225,-0.3869739,"Slope"
2015-06-11 04:43:48,3,27.32824337,39.68499231,11.10349945,10.98857732,-0.1406561,-0.14027592,"Valley"
2015-06-11 04:57:07,4,50.63622909,89.71125853,-32.90451169,-600.06182606,-0.3985623,-0.39809241,"Ridge"
2015-06-11 05:10:27,5,99.61480638,170.86688043,-29.08336694,-75.45925938,-0.94734413,-2.17223351,"Slope"
2015-06-11 05:23:47,6,16.41234925,42.99353425,0.0745972,0.0745208,-0.69600196,-0.00354799,"Valley"
2015-06-11 05:37:06,7,72.70000549,108.48341134,-30.18812679,-32.94792242,-0.12928947,-0.12900293,"Ridge"
2015-06-11 05:50:28,8,75.70396496,120.03865392,-3.13319368,-3.13349492,-0.9139983,-0.91441865,"Slope"
2015-06-11 06:03:47,9,20.49958346,34.80491258,13.17976088,40.91327046,-0.01513006,-0.01517624,"Valley"
2015-06-11 06:16:49,1,28.10963549,66.17522491,-16.85047062,-26.16555859,0.9306865,8.27056637,"Ridge"
2015-06-11 06:30:13,2,58.49099214,230.87977711,-9.83029534,-26.08853195,0.12676877,0.12663891,"Slope"
2015-06-11 06:43:29,3,22.13764933,24.92866193,1.21931586,1.21798304,0.31830554,0.31775688,"Valley"
2015-06-11 06:56:51,4,46.30050526,110.64611084,-24.35677982,-1041.12370188,0.16758515,27.44077064,"Ridge"
2015-06-11 08:47:12,1,18.26933002,31.55537943,-3.42188916,-3.42669486,-0.45503658,-0.45350361,"Ridge"
2015-06-11 09:00:33,2,76.05101364,174.58355998,-10.99756207,-12.45994445,-0.4587044,-3.33949926,"Slope"
2015-06-11 09:13:52,3,23.86340503,24.71066253,11.30725913,24.93831472,-0.81305784,-0.83254822,"Valley"
2015-06-11 09:27:11,4,43.61461899,65.97677107,-12.28386282,-40.53030712,-0.198925,-0.19870618,"Ridge"
2015-06-11 09:40:31,5,71.70227604,71.90419265,-31.86886895,-1110.23070055,-0.55388303,-4.35207135,"Slope"
2015-06-11 09:53:50,6,27.27901991,36.97912385,4.57096414,4.57206578,-0.00684792,-0.00681357,"Valley"
2015-06-11 10:07:11,7,59.56736012,96.97651741,-27.86000073,-28.13872066,0.23343045,37.55749319,"Ridge"
2015-06-11 10:20:31,8,60.28389133,112.18126273,-1.9812384,-1.97955418,-0.7597084,-0.67046481,"Slope"
2015-06-11 10:33:49,9,21.73868254,35.98828792,15.24200588,44.33935182,-1.59094137,-1.59200453,"Valley"
2015-06-11 10:46:54,1,11.03340833,11.13609194,-12.0859888,-12.13283917,0.56850608,0.56811407,"Ridge"
2015-06-11 11:00:21,2,42.30884965,155.21079408,-5.1196664,-5.12378514,-0.93532127,-0.93252706,"Slope"
2015-06-11 11:13:35,3,29.1038144,30.50429475,10.58907198,10.59730929,-0.07853016,-0.07840697,"Valley"
2015-06-11 11:26:56,4,44.18263739,84.29547695,-17.45926684,-17.51117632,-0.09079067,-11.58062861,"Ridge"
2015-06-11 18:53:04,1,36.78544188,41.02249985,-9.61386558,-9.65672945,-0.33762673,-0.33707008,"Ridge"
2015-06-11 19:06:24,2,184.62571815,248.44901559,-27.17012326,-88.26867531,-0.42378706,-0.72477601,"Slope"
2015-06-11 19:19:44,3,36.65586082,37.25143708,7.25972545,7.13565294,-1.37868107,-1.38494986,"Valley"
2015-06-11 19:33:03,4,40.71128553,41.2035333,-67.5174603,-67.28779689,3.59869612,3.5915858,"Ridge"
2015-06-11 19:46:20,5,103.75035106,124.8682504,-34.75150572,-71.72462708,-1.2534289,-11.59371255,"Slope"
2015-06-11 19:59:41,6,39.84203558,47.49794313,13.80181096,13.84097353,0.95120389,36.33059749,"Valley"
2015-06-11 20:13:00,7,74.29066625,85.13762455,-31.7505711,-31.84338644,-1.14832757,-1.14817168,"Ridge"
2015-06-11 20:26:21,8,82.15091345,121.80571707,-10.40951435,-10.37277947,0.31600652,0.31542247,"Slope"
2015-06-11 20:39:42,9,22.03329221,22.24269186,6.17611324,6.18046327,0.58563212,0.58559306,"Valley"
2015-06-11 20:52:47,1,39.07500082,39.41708321,-23.12077913,-35.90798198,1.96018478,2.66533587,"Ridge"
2015-06-11 21:06:09,2,161.59769194,340.23142146,-22.72327046,-23.19326409,0.20987085,0.20955541,"Slope"
2015-06-11 21:19:25,3,39.452864,41.23455529,22.15376074,45.94749778,-0.06536665,-0.07931997,"Valley"
2015-06-11 21:32:47,4,50.80520979,101.05873136,-16.15342475,-16.41051772,-1.18074445,-2.58618578,"Ridge"
2015-06-11 21:46:05,5,112.05003485,140.07774114,-38.64668233,-1303.08539489,-0.57731856,-0.57654087,"Slope"
2015-06-11 21:59:27,6,41.53464697,51.99496798,21.4979882,21.49769389,2.68316449,28.84578519,"Valley"
2015-06-11 22:12:45,7,72.82746791,73.60686607,-40.51745035,-42.83422948,0.47243524,14.42988205,"Ridge"
2015-06-11 22:26:04,8,94.43576906,127.30878907,-18.32235564,-11641.97636712,2.30887427,110.06545614,"Slope"
2015-06-11 22:39:27,9,31.36506011,31.68221589,20.93120474,58.51439898,-1.58748054,-0.01546071,"Valley"
2015-06-11 22:52:31,1,16.64186182,69.68201687,-17.79602934,-33.37946653,1.16713765,4.44633401,"Ridge"
2015-06-11 23:05:51,2,147.36844094,251.82710044,-21.17278362,-51.2413213,-2.2659456,-2.26477402,"Slope"
2015-06-11 23:19:10,3,38.7154615,57.9319269,56.92441479,57.01708548,-2.09945593,-2.09755229,"Valley"
2015-06-11 23:32:32,4,46.06282148,94.19973893,-22.20560875,-4915.87085949,-0.12185533,-0.12152264,"Ridge"
2015-06-11 23:45:48,5,111.96804811,162.68534988,-31.85214001,-72.60355871,-0.98434661,-0.98212191,"Slope"
2015-06-11 23:59:10,6,38.80521766,64.81498191,19.49603325,18.60788082,2.07821795,13.47928158,"Valley"
2015-06-12 00:12:30,7,77.50261827,91.31534795,-33.73646338,-33.97336796,-0.71661707,-3.37941866,"Ridge"
2015-06-12 00:25:52,8,85.98166522,135.43801347,-10.28504136,-3832.21535808,1.90266619,61.13698412,"Slope"
2015-06-12 00:39:11,9,34.75609269,46.66037099,33.20767346,49.02437257,0.68227741,22.10557202,"Valley"
2015-06-12 00:52:16,1,16.50297167,16.60831655,-15.35914142,-16.64898313,0.25407589,0.25358032,"Ridge"
2015-06-12 01:05:40,2,96.77107279,237.10482487,-18.1784765,-2257.23369897,-0.91581242,-0.91891062,"Slope"
2015-06-12 01:18:54,3,40.06573012,42.69534937,10.00130804,10.02093161,-1.07271721,-1.07189486,"Valley"
2015-06-12 01:32:18,4,47.86862505,111.2852302,-19.68737429,-71.70985564,0.25058061,47.42389003,"Ridge"
2015-06-12 01:45:34,5,108.24036547,180.96718243,-38.53583646,-210.72353972,-0.50282551,-0.50244714,"Slope"
2015-06-12 01:58:55,6,44.26089546,59.97643518,499.5315785,595.74440507,0.71135846,0.71081066,"Valley"
2015-06-12 02:12:14,7,77.26753701,93.29912725,-33.12919004,-33.90415538,0.99112968,20.81065073,"Ridge"
2015-06-12 02:25:35,8,87.04781621,130.87098674,-9.39441614,-2759.95806797,0.37356857,17.41296208,"Slope"
2015-06-12 02:38:57,9,27.56598372,41.58252248,14.99152037,14.93309465,-0.47941281,-0.02086302,"Valley"
2015-06-12 02:51:59,1,22.83561085,22.86031145,-11.20386404,-13.35815024,0.79717231,0.79635963,"Ridge"
2015-06-12 03:05:21,2,94.39013625,173.22255424,-15.46151514,-83.53479484,-0.37504787,-0.37598471,"Slope"
2015-06-12 03:18:37,3,40.82187921,41.37688969,98.37917203,98.59713836,0.02437199,0.02434376,"Valley"
2015-06-12 03:32:00,4,41.5918069,61.12737863,-23.85978411,-2278.74594212,1.79550633,16.24710324,"Ridge"
2015-06-12 03:45:17,5,110.8674998,182.50130298,-34.29574682,-69.91299763,-1.20648462,-4.16327135,"Slope"
2015-06-12 03:58:38,6,44.11139975,66.73617235,107.20464605,316.59951595,0.14496166,0.14468759,"Valley"
2015-06-12 04:11:57,7,77.74552182,93.22852517,-37.09374433,-39.90933295,-0.52299602,-0.60345243,"Ridge"
2015-06-12 04:25:18,8,85.54074604,124.80062125,-9.7358558,-54.94307348,-0.02016786,-0.02015806,"Slope"
2015-06-12 07:51:17,1,31.81295863,31.83531457,2.59320154,2.59320768,5.19661284,5.19960713,"Ridge"
2015-06-12 08:04:34,2,129.93740597,141.19086185,-26.56543689,-1939.84898577,0.51506904,0.51374265,"Slope"
2015-06-12 08:17:55,3,32.03512751,32.29513528,41.37516461,101.2712522,1.53974144,11.84781785,"Valley"
2015-06-12 08:31:17,4,39.10120917,64.63498882,-15.60851942,-15.60327669,-0.84355137,-0.84349198,"Ridge"
2015-06-12 08:44:35,5,132.21448656,355.46682491,-38.48793269,-151.95530886,0.14375674,0.02964021,"Slope"
2015-06-12 08:57:57,6,24.42926457,46.40791492,48.58156307,48.98140407,1.57509522,12.31412665,"Valley"
2015-06-12 09:11:16,7,63.10786653,103.40540401,-28.70409399,-28.79707842,0.07233424,52.75607758,"Ridge"
2015-06-12 09:24:37,8,108.59725282,212.11544201,-3.25473219,-279.89233212,1.48660387,63.25841545,"Slope"
2015-06-12 09:37:55,9,33.9448549,39.0522366,33.92610952,34.07817482,-1.01559109,-1.01469887,"Valley"
2015-06-12 09:51:01,1,-6.76422316,-6.75965123,-14.62921199,-24.50987652,0.79579389,0.7951508,"Ridge"
2015-06-12 10:04:20,2,202.43450661,478.81575112,-22.3382298,-67.33263884,-0.76878475,-0.76912981,"Slope"
2015-06-12 10:17:40,3,51.27102011,56.99245101,155.47129988,300.96248841,0.94877736,45.68616878,"Valley"
2015-06-12 10:31:00,4,40.15347242,99.52925855,-16.34676178,-16.38851763,-1.6776282,-14.62698494,"Ridge"
2015-06-12 10:44:21,5,172.76282947,318.63702582,-60.11227385,-157.10439919,2.10565932,46.76522944,"Slope"
2015-06-13 09:01:59,1,-1.80024595,-2.00057657,-6.33267835,-14.24152901,0.54785714,1.94466228,"Ridge"
2015-06-13 09:15:20,2,216.06594517,244.79218637,-28.23335063,-34.04531669,-0.99034677,-0.9868917,"Slope"
2015-06-13 09:28:39,3,28.29906248,28.77138571,-41.34424474,-41.28143832,3.59406393,3.6068345,"Valley"
2015-06-13 09:42:00,4,30.27276465,38.79603365,-12.8785634,-12.87375732,-0.25341206,-0.25322469,"Ridge"
2015-06-13 09:55:17,5,127.71496906,258.10471767,-34.89635873,-86.68736523,-1.41277491,-1.43343609,"Slope"
2015-06-13 10:08:38,6,21.02110962,33.9310423,7.86057143,7.87089237,0.79300616,49.40864543,"Valley"
2015-06-13 10:21:57,7,60.8689475,88.05570253,-25.77091279,-25.89108203,-0.92622638,-0.92651494,"Ridge"
2015-06-13 10:35:18,8,100.5721931,219.26360968,-7.28690085,-24.37729034,-0.05202504,-0.05199527,"Slope"
2015-06-13 10:48:40,9,36.38456238,58.55207619,32.16993412,53.83379893,-0.11255438,-0.11215707,"Valley"
2015-06-14 09:26:44,1,206.60633972,299.96108701,-53.99169534,-70.82768046,0.55119432,0.55065416,"Ridge"
2015-06-14 09:40:05,2,215.13955434,326.96817953,-30.62289619,-142.19104745,-0.0579805,-0.05793513,"Slope"
2015-06-14 09:53:23,3,58.60808299,75.52152529,14.24230876,18.11739812,-0.04319523,-0.00327693,"Valley"
2015-06-14 10:06:45,4,29.23207582,66.89333738,-12.21206935,-12.25968229,-0.36652482,-0.03311009,"Ridge"
2015-06-14 10:20:03,5,137.2169667,253.63679443,-38.80962966,-179.89174774,-1.25768834,-1.25842378,"Slope"
2015-06-15 10:27:00,2,-41.81582647,-175.36852549,0.6839948,84.74060553,-9.29359905,-9.29854982,"Slope"
2015-06-15 10:34:19,1,-7.31644409,-7.29336977,-1.66477585,-1.6649582,1.51645052,1.51272844,"Ridge"
2015-06-15 10:47:43,2,201.23998902,455.36156474,-19.92397876,-26.22837707,-1.42739038,-4.23920405,"Slope"
2015-06-15 11:00:58,3,54.3528628,69.02951995,450.35165115,461.03881675,2.42625544,12.41103824,"Valley"
2015-06-15 11:14:18,4,30.33981519,55.58551811,-7.42729995,-7.43246714,0.01926666,0.01924904,"Ridge"
2015-06-15 11:27:39,5,127.09591895,308.50934402,-35.77344076,-74.10177392,-1.81488111,-15.96238724,"Slope"
2015-06-15 11:41:00,6,41.26361313,44.97753061,113.39788202,114.63144843,2.24166686,18.76584983,"Valley"
2015-06-15 11:54:18,7,49.31269116,62.07457813,-24.33752216,-24.35849528,0.32188408,0.32156124,"Ridge"
2015-06-15 12:07:38,8,149.12685358,253.41241172,-19.99185763,-24.28877636,-0.650878,-0.65070966,"Slope"
2015-06-15 12:20:59,9,37.72918028,67.33720727,30.64006584,63.69346543,0.46751568,90.71250475,"Valley"
2015-06-15 12:34:01,1,16.03267182,28.12585422,-12.07059745,-18.03004001,1.05297096,18.08714666,"Ridge"
2015-06-15 17:31:59,2,-35.76530516,-225.57507782,-43.93151739,-660.21908014,7.22646941,17.99814893,"Slope"
2015-06-15 17:41:08,1,26.58381852,26.66054115,-9.3254082,-9.35258077,-0.43268011,-0.52994126,"Ridge"
2015-06-15 17:54:29,2,221.39179798,288.89767229,-25.03459528,-25.35372475,-2.71354512,-2.73737282,"Slope"
2015-06-15 18:07:46,3,56.4860398,60.69198187,5.18428648,5.18455223,4.49089203,7.85185738,"Valley"
2015-06-15 18:21:07,4,33.1574659,42.50955377,-25.16396382,-25.25874335,-1.66177596,-20.27165124,"Ridge"
2015-06-15 18:34:26,5,154.54158503,273.25790634,-49.35710345,-104.3060241,-0.03584215,-0.03581528,"Slope"
2015-06-15 18:47:45,6,53.10069552,56.04158243,156.2011419,157.12481696,4.31968241,9.91694765,"Valley"
2015-06-15 19:01:06,7,60.41965918,63.71232899,-39.67737884,-41.23148266,-1.25797326,-2.07668066,"Ridge"
2015-06-15 19:14:28,8,89.73388618,146.11382798,-15.23231441,-20.89090852,0.35106613,0.35092123,"Slope"
2015-06-15 19:27:46,9,27.59855358,41.2482785,19.77299791,57.56971319,0.67313478,0.67252004,"Valley"
2015-06-15 19:40:49,1,21.11516242,66.02973136,-7.70487425,-25.55365529,0.08185163,29.68494502,"Ridge"
2015-06-15 19:54:10,2,185.88359528,350.75496248,-24.64586495,-73.30741687,-0.57003864,-0.57033095,"Slope"
2015-06-15 20:07:31,3,53.76826922,58.66805934,19.39408983,21.81418381,3.71372448,4.24166467,"Valley"
2015-06-15 20:20:52,4,37.10573521,60.13044346,-18.63123889,-30.67033917,-0.66823366,45.61135568,"Ridge"
2015-06-15 20:34:09,5,112.34204312,166.69353002,-63.2939819,-63.0449432,2.52122592,32.79817359,"Slope"
2015-06-15 20:47:30,6,58.85680658,69.74302613,416.45248713,419.14267982,3.8029463,9.52720686,"Valley"
2015-06-15 21:00:49,7,69.33294481,70.10373916,-38.45391021,-38.85614185,-0.85395404,-6.98893979,"Ridge"
2015-06-15 21:14:08,8,96.20947077,141.76378461,-13.17730808,-15.41643615,-2.45307335,-2.45676913,"Slope"
2015-06-15 21:27:31,9,34.82863731,38.33001362,32.44828635,60.05569553,1.22401813,1.22372637,"Valley"
2015-06-15 21:40:34,1,16.81204417,66.97831202,-8.4285075,-27.40205713,-0.80420071,-0.80471986,"Ridge"
2015-06-15 21:53:53,2,152.64330377,264.07167113,-17.83060276,-29.93856301,0.16713761,0.16695489,"Slope"
2015-06-15 22:07:14,3,54.30164215,69.88635583,13.16280738,14.05265898,3.81839271,10.16186459,"Valley"
2015-06-15 22:20:35,4,40.6261653,63.20421657,-23.97103702,-66.07143577,-0.67806761,-0.7751752,"Ridge"
2015-06-15 22:33:54,5,119.14765443,203.86801343,-36.68895257,-69.17243662,0.09958532,56.79814546,"Slope"
2015-06-15 22:47:14,6,61.99045006,82.1763735,210.59644922,505.27797301,1.24679897,1.2417428,"Valley"
2015-06-15 23:00:32,7,58.14911067,67.9934982,-34.59783189,-35.17490872,0.58117034,-0.00244441,"Ridge"
2015-06-15 23:27:15,9,34.17824404,35.95103571,55.53946505,55.72332264,-0.41794658,-0.41734889,"Valley"
2015-06-15 23:40:19,1,136.62232247,136.84922592,-41.2642196,-41.42016804,-1.04790225,-8.25110377,"Ridge"
2015-06-15 23:53:39,2,127.06948483,298.63568966,-15.84216099,-25.32834733,0.45494966,0.5970834,"Slope"
2015-06-16 00:06:58,3,56.51060682,72.82398572,19.14441945,20.64469163,3.27156556,4.93827907,"Valley"
2015-06-16 00:20:19,4,34.17462784,60.61680525,-22.29367891,-22.36359597,-0.74333815,-0.74386984,"Ridge"
2015-06-16 00:33:38,5,99.99077574,206.87147979,-31.83374883,-115.71890188,-0.71233143,-0.71177388,"Slope"
2015-06-16 00:46:58,6,66.33421009,88.65341036,77.81164845,160.46458647,1.19471961,1.19408255,"Valley"
2015-06-16 01:00:18,7,67.47729662,70.64340475,-41.04678803,-43.22557505,0.18265551,0.18225639,"Ridge"
2015-06-16 01:13:39,8,124.62335791,133.91787906,-14.03250072,-15.51364701,-0.87297964,-0.87422563,"Slope"
2015-06-16 01:27:00,9,33.38853915,46.83512745,30.17520868,86.49417661,0.85833877,1.420075,"Valley"
2015-06-16 01:40:03,1,27.19853402,27.202737,-7.12423923,-7.13959964,-0.16485474,-0.16479264,"Ridge"
2015-06-16 01:53:27,2,148.29504031,229.75820285,-17.22766435,-17.47030727,0.07057384,1.12820942,"Slope"
2015-06-16 02:06:43,3,53.74297724,79.97438724,1.20365979,1.20110229,4.17808047,4.19771419,"Valley"
2015-06-16 02:20:05,4,27.92461738,65.33204654,-15.0981821,-75.85655527,-0.40903682,-0.40826247,"Ridge"
2015-06-16 02:33:23,5,103.00877034,171.87957945,-31.93947844,-59.0229354,-1.42285801,-3.69536027,"Slope"
2015-06-16 02:46:42,6,64.85370297,84.91001038,70.7445998,100.22775333,2.38544295,8.93775303,"Valley"
2015-06-16 03:00:01,7,64.05008512,67.17705863,-37.12412139,-37.64000819,0.41891207,0.41818006,"Ridge"
2015-06-16 03:13:22,8,96.78464585,152.30978747,-14.69499456,-26.02719594,-0.41119424,-0.41137662,"Slope"
2015-06-16 03:26:45,9,32.04607003,32.76627503,16.30129716,16.30592758,0.71878341,0.72096072,"Valley"
2015-06-16 03:39:49,1,-4.65638198,-4.65332338,-4.47334143,-20.79363976,-0.42250204,-14.36063964,"Ridge"
2015-06-16 03:53:18,2,171.90797221,430.29136974,-20.58261371,-61.56544465,-0.38229659,-7.85281451,"Slope"
2015-06-16 04:06:25,3,53.0260903,73.54403075,58.22677547,78.14752199,2.58773147,2.63239871,"Valley"
2015-06-16 04:19:47,4,35.89031447,63.57579429,-28.97420769,-121.66000773,0.20310085,0.20284971,"Ridge"
2015-06-16 04:33:08,5,107.10186626,170.92385766,-37.73508831,-87.70040761,-0.74042724,-0.74104852,"Slope"
2015-06-16 04:46:28,6,59.35035288,84.72974619,54.57977589,78.76684491,2.02060914,4.18667311,"Valley"
2015-06-16 04:59:47,7,69.88992199,91.10534099,-41.39028369,-57.41553592,-0.26907465,-0.26875039,"Ridge"
2015-06-16 05:13:08,8,96.44729551,148.35705541,-18.53806364,-323.72162306,-0.23138893,55.09572987,"Slope"
2015-06-16 05:26:28,9,32.52424459,38.774776,20.54325352,20.53014771,2.497521,20.25993778,"Valley"
2015-06-16 05:39:32,1,68.86725129,145.84180458,-25.10056224,-59.80537662,0.12481393,0.1245918,"Ridge"
2015-06-16 05:52:52,2,151.58356797,245.89887834,-18.14347382,-112.78452537,-0.11612561,-0.11615204,"Slope"
2015-06-16 06:06:12,3,56.09535603,62.76826354,124.56489447,173.17217498,2.4664747,46.86816944,"Valley"
2015-06-16 06:19:31,4,32.12519537,52.40974145,-14.28746272,-52.33672985,-0.77554885,-0.77463819,"Ridge"
2015-06-16 06:32:52,5,84.91596747,258.03882955,-27.85583456,-111.37343809,-0.70379938,-8.17076398,"Slope"
2015-06-16 06:46:11,6,62.26435796,88.47981766,46.14694955,52.63331059,2.45794372,33.45320275,"Valley"
2015-06-16 06:59:29,7,69.26021687,77.9531948,-38.45651539,-54.71232674,0.31871028,74.5368669,"Ridge"
2015-06-16 07:12:51,8,85.94787261,128.3347301,-15.03727801,-66.8088076,0.06727587,0.06722102,"Slope"
2015-06-16 07:26:11,9,29.78057806,30.0455726,13.86458532,13.85325334,2.2412081,34.53743197,"Valley"
2015-06-16 07:39:15,1,63.71427969,63.72424108,-22.37358114,-22.39869593,0.31120244,0.31072527,"Ridge"
2015-06-16 07:52:36,2,153.52403538,159.54102616,-14.8392344,-20.58140178,-0.55512224,-0.55459953,"Slope"
2015-06-16 08:05:54,3,48.20684814,48.49591733,34.71783323,69.86817149,1.84012014,2.58974979,"Valley"
2015-06-16 08:19:15,4,26.75133996,59.49284067,-17.60956556,-117.07630565,-0.50636136,-0.50485252,"Ridge"
2015-06-16 08:32:35,5,115.74771552,251.77574567,-38.38780489,-91.78109295,-1.09721411,-5.20383771,"Slope"
2015-06-16 08:45:56,6,48.6094005,69.64495152,36.11610635,37.03363476,2.59843981,2.60510062,"Valley"
2015-06-16 08:59:15,7,58.28085471,63.01723847,-31.19609632,-99.33967796,1.5441629,73.48135829,"Ridge"
2015-06-16 09:12:36,8,97.49523996,222.58830583,-13.97957527,-140.35516795,-0.05908157,-0.0589623,"Slope"
2015-06-16 09:25:55,9,36.03452657,47.11842492,20.08294469,20.54531315,0.05188915,0.05185319,"Valley"
2015-06-16 09:56:58,1,3.47502558,38.88453576,-4.5776885,-27.15181326,0.10866571,0.01207384,"Ridge"
2015-06-16 10:10:18,2,266.53179958,561.80229146,-35.48607013,-140.71837028,-0.58645162,-0.58582628,"Slope"
2015-06-16 10:23:41,3,54.38231489,66.02670198,40.37546387,48.73132232,3.37100484,4.59068193,"Valley"
2015-06-16 10:37:00,4,27.4647549,60.96719856,-8.87075575,-8.88305115,-1.18268688,-0.5761364,"Ridge"
2015-06-16 10:50:19,5,146.30452364,324.77715138,-45.10969663,-101.46025692,-1.8580507,-2.22444334,"Slope"
2015-06-16 11:03:38,6,46.93899037,65.59500726,63.92115678,66.44766617,1.9681757,1.96956984,"Valley"
2015-06-16 11:16:59,7,45.01274807,62.00882355,-26.22241829,-26.53358671,-0.86671839,-1.16190325,"Ridge"
2015-06-16 11:30:18,8,108.58657801,233.77978911,-16.41145482,-46.32473699,-1.48917169,-5.02507419,"Slope"
2015-06-16 11:43:38,9,42.49499204,64.30611588,26.259855,48.05324783,-0.14561795,-0.14554353,"Valley"
2015-06-16 11:56:44,1,1.46515833,13.16140634,-4.04100994,-12.6625876,1.51141266,4.88294673,"Ridge"
2015-06-16 12:10:03,2,266.98975273,354.40191491,-37.26055324,-70.22217401,-1.07652487,-2.06766094,"Slope"
2015-06-16 12:23:22,3,59.31630226,79.13381425,28.73612376,28.95398218,3.08837025,11.02079767,"Valley"
2015-06-16 12:36:43,4,28.75734003,51.89249215,-11.49194198,-17.6326758,-1.03406439,-1.03334813,"Ridge"
2015-06-16 12:50:04,5,148.01572503,405.42279161,-47.14176003,-171.87303576,-1.02283807,-1.02028339,"Slope"
2015-06-16 13:03:23,6,46.42607077,53.82443744,38.80628908,44.72447211,0.93424385,8.05807708,"Valley"
2015-06-16 13:16:44,7,47.62236009,48.20610373,-24.83176964,-24.9052364,0.46931367,0.46800049,"Ridge"
2015-06-16 13:30:04,8,117.90551786,220.88465793,-16.35254697,-36.7915886,0.26857291,0.26858293,"Slope"
2015-06-16 13:43:24,9,45.02806283,69.60782912,32.5599156,61.56144532,0.68696881,0.68842462,"Valley"
2015-06-16 13:56:29,1,20.20298664,43.55353524,-11.49299236,-19.34802911,-1.03376721,-1.02319622,"Ridge"
2015-06-16 14:09:49,2,205.10953697,625.48644678,-19.1290402,-103.87872005,-1.52513422,-1.52036054,"Slope"
2015-06-16 14:23:08,3,60.16951888,70.99112013,25.3504042,33.03794723,3.22067428,6.45989988,"Valley"
2015-06-16 14:36:29,4,21.90573564,44.44434508,-8.0919819,-10.52088912,-0.01963878,-0.01962918,"Ridge"
2015-06-16 14:49:48,5,199.10551293,833.35989859,-50.62146013,-281.12871266,-1.19437216,-1.78011902,"Slope"
2015-06-16 15:03:08,6,50.59513776,57.24025855,76.6808587,77.14510896,2.98484721,5.4349451,"Valley"
2015-06-16 15:16:28,7,49.19883209,52.52294357,-26.98353617,-27.24746302,0.22847899,0.228448,"Ridge"
2015-06-16 15:29:46,8,115.48723855,205.30514258,-16.988602,-29.3582592,-2.55691243,-2.53334969,"Slope"
2015-06-16 15:43:08,9,43.21481421,56.84727774,17.97928093,24.33925859,0.65573018,1.00521403,"Valley"
2015-06-16 15:56:15,1,5.03177678,5.03058271,-3.79943412,-3.86636416,0.64392922,2.00604426,"Ridge"
2015-06-16 16:09:32,2,266.0988748,365.88123242,-31.96259724,-62.38840083,-1.57061792,-2.17382108,"Slope"
2015-06-16 16:22:53,3,61.5771913,78.95353336,44.23005769,46.1602739,3.25805591,8.0892892,"Valley"
2015-06-16 16:36:14,4,22.68510492,29.45328276,-13.51581871,-13.58802812,-1.48600346,-12.65193674,"Ridge"
2015-06-16 16:49:32,5,148.66574595,337.65621425,-44.71285722,-127.86179699,-0.17001914,-0.16971759,"Slope"
2015-06-16 17:02:54,6,47.62592308,48.84744521,64.90695281,69.19658627,4.62260445,18.40310678,"Valley"
2015-06-16 17:42:29,1,50.6078855,70.65994561,-16.5233998,-33.9639577,-0.63135415,-0.62987898,"Ridge"
2015-06-16 17:55:45,2,228.40536961,230.8676606,-30.05418991,-74.27968434,-0.77296528,-0.58821012,"Slope"
2015-06-16 18:09:06,3,61.91612481,64.10384103,84.75038794,86.78068233,3.20694811,3.2947689,"Valley"
2015-06-16 18:22:28,4,26.57009299,27.96067484,-14.43201279,-14.4740722,-0.89614808,-4.99649297,"Ridge"
2015-06-16 18:35:47,5,157.22279198,308.60825705,-55.66698177,-249.25522212,-0.24571408,-9.19883534,"Slope"
2015-06-16 18:49:06,6,64.91715379,86.89747512,70.47139288,76.41295121,2.54678083,5.33816413,"Valley"
2015-06-16 19:02:27,7,60.43166539,72.85537129,-38.8093754,-67.34818123,0.28449738,0.28397525,"Ridge"
2015-06-16 19:15:48,8,109.3495785,209.58012859,-20.96931313,-55.86470047,-0.50203943,-0.50086784,"Slope"
