"DateTime","ChamberNumber","MeasurementDuration_s","MeanCO2_ppm","MeanCH4_ppm","MeanN2O_ppm","MeanNH3_ppm","MeanH2O_percent","ChemDetect_0to1","CavPressure_kPa","CavTemperature_K","WaterContent_fraction","ChamberTemperature_K","ChamberPressure_kPa","FluxCO2L_umol_per_m2_per_s","FluxCO2E_umol_per_m2_per_s","FluxCH4L_nmol_per_m2_per_s","FluxCH4E_nmol_per_m2_per_s","FluxN2OL_nmol_per_m2_per_s","FluxN2OE_nmol_per_m2_per_s","FluxNH3L_umol_per_m2_per_s","FluxNH3E_umol_per_m2_per_s","e_FluxCO2L_umol_per_m2_per_s","e_FluxCO2E_umol_per_m2_per_s","e_FluxCH4L_nmol_per_m2_per_s","e_FluxCH4E_nmol_per_m2_per_s","e_FluxN2OL_nmol_per_m2_per_s","e_FluxN2OE_nmol_per_m2_per_s","e_FluxNH3L_umol_per_m2_per_s","e_FluxNH3E_umol_per_m2_per_s","DateTime2","Drought","TopoLocation"
"2015-06-23 10:46:15",7,589,479.08549347,1.82759638,0.31760357,9.6644697,2.84156182,0,18.66513189,318.15112266,0.02503657,293.70936119,97.39,2.5276777,2.97434438,-1.08739572,-1.10000128,0.00876541,0.00873872,0.02540614,0.12621203,0.00230368,0.32668848,0.0009284,1364.35354594,0.03842988,9999000,0.00194869,0.91165167,2015-06-23 10:46:15,"Post-drought","Ridge"
"2015-06-23 10:59:37",8,585,568.0299498,1.84908244,0.31117195,4.70090063,2.91394973,0,18.66516135,318.15335559,0.02561851,293.70936119,97.38,4.56326157,10.13988965,-0.71324413,-1.16855736,-0.09271834,-0.09270601,-0.03946859,-0.07398309,0.07325256,0.15543639,0.00937964,504.79995083,0.03549937,1234066.91621057,0.00176023,1.74057235,2015-06-23 10:59:37,"Post-drought","Slope"
"2015-06-23 11:12:57",9,586,469.02682375,2.01229705,0.31550937,4.44274698,2.91911516,0,18.66510808,318.153202,0.02610698,293.45725223,98.32,1.66967498,3.06443921,4.36995652,22.43909107,-0.01579585,-0.01577027,-0.00570661,-0.01083348,0.02044083,0.2243114,0.15556796,114.93903082,0.03615607,18261.44561068,0.00131865,884.0129854,2015-06-23 11:12:57,"Post-drought","Valley"
"2015-06-23 11:25:58",1,588,432.69780251,1.85154748,0.31789294,50.30143675,2.89237023,0,18.66511842,318.15155503,0.02602683,294.18167743,98.22,0.94641282,1.31901851,-0.16670391,-0.16638071,-0.13611584,-0.34167973,-0.04148312,-0.04139138,0.01053569,2.43089318,0.02973978,2928.85129512,0.02259149,21229.43692757,0.00934023,1.27302877,2015-06-23 11:25:58,"Post-drought","Ridge"
"2015-06-23 11:39:21",2,585,837.73136336,1.81067207,0.31287409,9.16081763,2.88208493,0,18.66514136,318.15235806,0.02504143,294.23089588,97.42,8.45116492,68.59356456,-0.64213945,-12.59605877,-0.18633648,-0.29441172,-0.12021793,-0.1564774,0.35298009,0.30891933,0.05354647,433.885782,0.02602973,376979.0098007,0.00147856,1.75156108,2015-06-23 11:39:21,"Post-drought","Slope"
"2015-06-23 11:52:39",3,587,470.35111562,1.87378575,0.31865295,6.12482766,2.90782182,0,18.66510686,318.15114431,0.02594574,293.85945021,97.77,1.66081504,3.31414156,0.45189088,1.35365204,-0.0517555,-0.0515648,-0.02100048,-0.06131202,0.02067794,0.16280434,0.00998646,385.83866558,0.03033226,1771832.7903367,0.00145093,1.57273768,2015-06-23 11:52:39,"Post-drought","Valley"
"2015-06-23 12:06:01",4,585,456.43670078,1.84882047,0.31595367,5.17311485,2.85683943,0,18.66515506,318.15050667,0.02497144,294.42683802,98.34,1.19260903,3.73215571,-0.39212631,-2.55244237,-0.04726848,-0.91684294,-0.01835701,-0.01836367,0.02748784,0.50303332,0.01541993,550.83619958,0.03251743,9999000,0.00156213,4.13905164,2015-06-23 12:06:01,"Post-drought","Ridge"
"2015-06-23 12:19:19",5,589,576.83393216,1.81613217,0.3128172,5.61847073,2.91800002,0,18.66503512,318.14825625,0.02550416,294.08295833,97.79,3.85137206,8.74239928,-1.05579972,-2.7992819,-0.03412961,-0.03258581,-0.01403835,-0.02832144,0.02396443,0.07582082,0.00807435,97.95217057,0.01238671,9877.19931788,0.00050142,0.78257886,2015-06-23 12:19:19,"Post-drought","Slope"
"2015-06-23 12:32:35",6,542,447.27333519,1.86886625,0.31674043,7.59892851,2.86845721,0,18.66513963,318.14905003,0.02533547,293.48257458,97.6,1.00336513,1.61620523,0.26842216,0.2694873,-0.01206199,-0.01204236,0.01842548,0.08819297,0.00737102,1.33504083,0.00281955,6676.83528478,0.01576423,64430.00639825,0.00079501,1.12933726,2015-06-23 12:32:35,"Post-drought","Valley"
"2015-06-23 17:50:50",1,589,465.97900724,1.84440791,0.32517429,46.28366779,2.76814318,0,18.66502661,318.25567009,0.02491007,293.45725223,98.12,0.89610711,1.80629895,-0.06688765,-0.06704074,0.11026765,0.1108827,0.19826736,1.58387426,0.00842406,0.31794646,0.00313506,16478.33433021,0.01393173,137465.65626263,0.00396937,0.03912684,2015-06-23 17:50:50,"Post-drought","Ridge"
"2015-06-23 18:04:19",2,581,833.74105919,1.81455681,0.31246442,11.25083232,2.84915194,0,18.66530727,318.15785525,0.02581296,293.35571263,97.22,1.70278161,96.7394918,-0.11041783,-15.26647022,-0.14343034,-1.66436276,-0.15080881,-0.2370782,0.07029243,0.16634126,0.01103638,295.15077355,0.00968026,757.42396939,0.00060642,0.21148459,2015-06-23 18:04:19,"Post-drought","Slope"
"2015-06-23 18:17:32",3,586,476.28064729,1.91504534,0.31713209,6.55737717,2.79972297,0,18.66528117,318.15496483,0.02468527,293.17704686,97.68,1.65555775,3.36398713,1.56888321,4.15340664,-0.22711147,-0.63479641,-0.02576204,-0.04669941,0.00820364,0.06241625,0.01156676,117.31690875,0.01191978,701.03409981,0.00042818,0.50235839,2015-06-23 18:17:32,"Post-drought","Valley"
"2015-06-23 18:30:52",4,587,460.49938035,1.84060497,0.31640186,5.43953955,2.73563006,0,18.66510851,318.15620491,0.02394942,293.33026492,97.69,1.61789045,2.22188966,-0.99420885,-1.10991921,-0.07041335,-0.09481833,-0.01422018,-0.03034684,0.00319555,0.52799788,0.00122043,1148.46968299,0.00908077,336364.21304538,0.00041726,1.57389832,2015-06-23 18:30:52,"Post-drought","Ridge"
"2015-06-23 18:44:10",5,591,558.27462927,1.81151504,0.31432712,5.31113524,2.75452125,0,18.66511179,318.15345626,0.02440092,293.20264679,97.39,5.2020846,11.12847527,-1.50694727,-3.44676083,-0.07403596,-5.90828636,-0.00477211,-0.0126422,0.0176408,0.12084819,0.00558421,132.47859472,0.00703781,1272.91752372,0.00040791,2.31069782,2015-06-23 18:44:10,"Post-drought","Slope"
"2015-06-23 18:57:27",6,593,473.24277909,1.8885207,0.31309464,7.3664183,2.77537958,0,18.66509348,318.15219521,0.02446774,292.94549053,97.46,2.23621206,2.24245644,0.75442902,2.93229534,0.12591026,0.12554922,0.07001544,0.07932731,0.00758324,1.1884407,0.0120331,1330.58561562,0.01194061,3400.39739817,0.00051193,6.62707107,2015-06-23 18:57:27,"Post-drought","Valley"
"2015-06-23 19:10:50",7,590,491.33978285,1.83362392,0.30935868,10.32183991,2.72339479,0,18.66515219,318.15097547,0.02418203,293.07439098,97.38,2.94026423,3.31876975,-1.59168467,-2.02482002,-0.14679907,-0.14686656,0.04623667,0.12021904,0.00408905,0.90838222,0.00322819,548.07980895,0.01235004,1482.32560501,0.00053403,0.79871565,2015-06-23 19:10:50,"Post-drought","Ridge"
"2015-06-23 19:24:10",8,591,563.83116397,1.85350487,0.30967678,5.36666026,2.79249137,0,18.66504413,318.15082079,0.0246826,293.07439098,97.26,5.58042714,5.61303064,-0.77353789,-0.78295735,-0.02626888,-0.02623084,-0.04352399,-0.08094603,0.01042049,1.52931673,0.00601987,523.9341939,0.03419347,2596.64381898,0.00136888,0.33055987,2015-06-23 19:24:10,"Post-drought","Slope"
"2015-06-23 19:37:32",9,588,454.57897777,1.93644751,0.31244227,4.68217353,2.73942863,0,18.66515697,318.15040237,0.02419181,292.94549053,98.18,1.49615839,2.05628108,2.37435882,4.01307118,-0.01083434,-0.01082642,-0.01615869,-0.01619588,0.01148677,0.17945978,0.03263436,176.30003111,0.0332755,9999000,0.00138666,2.18197597,2015-06-23 19:37:32,"Post-drought","Valley"
"2015-06-23 19:50:37",1,588,455.21900589,1.86139419,0.31683617,42.67618184,2.69773711,0,18.66515978,318.15057504,0.02437472,293.07439098,98.03,0.83134366,1.01045095,-0.30032281,-0.30170058,-0.11320846,-0.11318444,-0.02216532,-0.02211939,0.00988835,6.27136027,0.00779783,11460.84016094,0.02222631,12664.42666873,0.00336821,0.74496268,2015-06-23 19:50:37,"Post-drought","Ridge"
"2015-06-23 20:03:56",2,587,761.91067822,1.81977531,0.30969427,9.08774113,2.72804107,0,18.66519008,318.15038428,0.02396396,293.07439098,97.13,5.64266744,20.1892974,-0.54254191,-3.17664777,-0.26713756,-0.89089148,-0.10641078,-0.15788634,0.09657916,0.22269007,0.0140162,214.03677397,0.02091205,1916.65965449,0.0010938,1.41620779,2015-06-23 20:03:56,"Post-drought","Slope"
"2015-06-23 20:17:15",3,587,481.29000291,1.90488619,0.31206099,5.74416085,2.73056878,0,18.66516871,318.15012665,0.02408714,292.86783789,97.7,2.12114499,2.69896708,1.60360231,3.33824385,-0.18418321,-0.28009805,-0.01817159,-0.03730595,0.00325871,0.11428743,0.00753788,81.90744299,0.00854708,8184.99720662,0.00039209,0.9753809,2015-06-23 20:17:15,"Post-drought","Valley"
"2015-06-23 20:30:34",4,589,468.7154298,1.83855263,0.31515927,5.13519818,2.68015468,0,18.6652062,318.15035094,0.02365178,293.04866268,97.51,1.6586028,2.19492279,-1.00810638,-1.45413134,-0.11403815,-0.46584868,-0.01745898,-0.01759255,0.00261584,0.06287162,0.00221632,72.48711196,0.00900969,767.80301402,0.00039115,1.42446892,2015-06-23 20:30:34,"Post-drought","Ridge"
"2015-06-23 20:43:57",5,585,597.50126257,1.81536016,0.31187185,5.45213055,2.70819802,0,18.66518653,318.15031913,0.02397185,292.94549053,97.3,5.8708095,14.56690313,-1.66034867,-5.02739704,-0.1037084,-0.36744214,-0.01337162,-0.01348571,0.02515105,0.05734528,0.00875623,50.6521454,0.00795871,1528.75802813,0.00078433,88.312857,2015-06-23 20:43:57,"Post-drought","Slope"
"2015-06-23 20:57:11",6,591,478.5030464,1.87842134,0.31744746,8.12745397,2.74780074,0,18.66523714,318.14968933,0.02418355,292.78994908,97.41,2.14787538,3.20893159,1.06396498,1.5423104,-0.07116373,-0.0710512,0.05256627,0.08355203,0.01234293,0.09052815,0.00648835,276.30341538,0.02576611,7708.45485297,0.00129184,1.65730527,2015-06-23 20:57:11,"Post-drought","Valley"
"2015-06-23 21:10:34",7,590,484.40951044,1.81240685,0.31456074,10.94346219,2.68228297,0,18.66506018,318.15002776,0.02365861,292.97132253,97.33,2.7775417,2.83792427,-1.3853159,-1.47497858,-0.0077771,-0.0077715,0.04080921,0.09326899,0.01090341,0.91225975,0.00494786,1074.46019169,0.02207983,2558548.89029783,0.00186774,0.49697219,2015-06-23 21:10:34,"Post-drought","Ridge"
"2015-06-23 21:23:55",8,590,562.58329272,1.82669363,0.31274487,5.52323224,2.75201668,0,18.6651402,318.15005182,0.02377048,293.15142137,97.26,4.22673767,12.47347424,-0.60779122,-1.13167471,-0.24310053,-0.24414529,-0.03231854,-0.03243809,0.10032379,0.11941953,0.0101969,218.60573769,0.04042689,9327.27157444,0.00132685,1.5541975,2015-06-23 21:23:55,"Post-drought","Slope"
"2015-06-23 21:37:17",9,585,457.57012801,1.91439242,0.31527269,4.54438769,2.71442343,0,18.66519059,318.15120156,0.02402559,292.94549053,98.21,1.63481743,1.69586865,2.35793662,4.78026847,0.07240531,0.07229756,-0.01883401,-0.01887982,0.0064018,1.78662246,0.01421309,122.53557114,0.01474139,19897.38721815,0.00055498,1.55679518,2015-06-23 21:37:17,"Post-drought","Valley"
"2015-06-23 21:50:19",1,589,439.42261921,1.84823464,0.31823408,36.82975256,2.68342388,0,18.66521287,318.15009018,0.02420664,293.12577027,98,0.69126365,1.03676891,-0.2297158,-0.34638197,0.00328685,0.00328318,-0.03528526,-0.03523152,0.00568617,0.41311731,0.00300778,816.20396383,0.01291022,29279.62265765,0.00186053,1.96540976,2015-06-23 21:50:19,"Post-drought","Ridge"
"2015-06-23 22:03:45",2,581,732.980423,1.81958552,0.31266408,8.21212593,2.72519982,0,18.66521726,318.15083019,0.02372733,293.07439098,97.13,5.79642782,14.6215938,-0.66096398,-2.09305996,-0.08412554,-0.08409087,-0.09578496,-0.1602527,0.04919652,0.13277234,0.007488,183.50929208,0.01493471,19042.67283476,0.00068223,0.83203879,2015-06-23 22:03:45,"Post-drought","Slope"
"2015-06-23 22:17:00",3,586,484.4653804,1.90060979,0.31190771,5.33085653,2.73422994,0,18.66521441,318.15034373,0.02408346,292.94549053,97.81,2.19890939,3.30640596,1.67111483,1.68745806,0.08385875,0.01416465,-0.01854703,-0.01855301,0.00972474,0.1644976,0.00589443,1270.64034875,0.01967675,1973954.63873343,0.00092049,2.86554491,2015-06-23 22:17:00,"Post-drought","Valley"
"2015-06-23 22:30:20",4,586,462.62256556,1.83270686,0.31706934,4.86375891,2.66493611,0,18.66517713,318.14966292,0.02345182,293.07439098,97.52,1.67431009,2.6295089,-1.03068148,-1.83168757,-0.13218932,-0.40162274,-0.00604486,-0.00603201,0.00875867,0.10871987,0.00932056,90.20733121,0.02476977,1881.69465818,0.00124548,1.78282233,2015-06-23 22:30:20,"Post-drought","Ridge"
"2015-06-23 22:43:38",5,588,581.65436838,1.81230579,0.31519993,5.14515996,2.68797186,0,18.66499794,318.14943888,0.02377231,292.94549053,97.3,5.1676072,11.68247565,-1.46463621,-3.47422592,-0.34821154,-1.41456009,-0.01253837,-0.01258378,0.05996112,0.02552966,0.01837316,43.33455102,0.0261588,881.64485011,0.00117129,65.26174432,2015-06-23 22:43:38,"Post-drought","Slope"
"2015-06-23 22:56:54",6,593,479.14305691,1.89108561,0.31917977,7.96789479,2.72978462,0,18.66520561,318.14962877,0.02391797,292.71182254,97.42,2.02978991,4.03689814,1.0605699,1.60325767,0.13184433,0.13150789,0.03813575,0.07113861,0.02567754,0.07707205,0.0089785,219.90053667,0.03042738,221031.47237952,0.00149701,0.77350288,2015-06-23 22:56:54,"Post-drought","Valley"
"2015-06-23 23:10:18",7,588,484.15877366,1.83306191,0.31473695,10.10871679,2.66765005,0,18.66511252,318.14943724,0.02347997,292.81593835,97.35,3.00055074,3.93389846,-1.46432781,-1.9951069,-0.14626264,-0.14624695,0.02687286,0.05098892,0.01412535,0.08450597,0.00917863,183.73110567,0.03070874,5418.19260088,0.00150453,1.22332438,2015-06-23 23:10:18,"Post-drought","Ridge"
"2015-06-23 23:23:41",8,585,557.51821592,1.85586865,0.31119886,5.5158016,2.73703066,0,18.66510763,318.1500434,0.02433392,292.94549053,97.22,4.94275896,4.96476356,-0.68054738,-0.69214489,-0.15179327,-0.15119123,-0.02756293,-0.02770042,0.04304716,1.25737094,0.00943482,562.75208664,0.03210371,5243.06665714,0.00080226,5.22169593,2015-06-23 23:23:41,"Post-drought","Slope"
"2015-06-23 23:37:01",9,585,464.03445781,1.89980455,0.31472962,4.4391165,2.69842696,0,18.66513982,318.15005289,0.02377078,292.76393339,98.17,1.60492178,2.01337145,0.98329843,2.22060774,-0.00827636,-0.00826376,-0.01643521,-0.03269626,0.00469736,0.40452911,0.00970764,244.51845084,0.01890715,2522949.41721284,0.00091429,35.79062387,2015-06-23 23:37:01,"Post-drought","Valley"
"2015-06-23 23:50:04",1,588,454.24372967,1.84611526,0.31858393,30.88042781,2.66307832,0,18.66515168,318.14957944,0.02386187,292.81593835,97.94,0.81603665,1.89473254,-0.54556896,-0.54597528,0.13188292,0.13185157,0.01038691,0.94108752,0.01111466,0.69666855,0.00901556,2430.5427587,0.02007323,966.75150459,0.00068697,0.14547615,2015-06-23 23:50:04,"Post-drought","Ridge"
"2015-06-24 00:03:29",2,583,634.17516856,1.81553631,0.31323654,7.30613997,2.67169873,0,18.6651107,318.1502004,0.02351184,292.91963246,97.06,5.2834316,14.38122593,-0.56253403,-1.537437,-0.02754098,-0.02748634,-0.08640664,-0.15777102,0.02082811,0.04208005,0.00230104,45.00200716,0.0067123,2021.58978808,0.00036038,0.17531696,2015-06-24 00:03:29,"Post-drought","Slope"
"2015-06-24 00:16:42",3,589,485.3747981,1.88902884,0.31682532,5.00685947,2.6970983,0,18.66521123,318.1504299,0.02374997,292.71182254,97.75,2.09982902,3.12963136,1.84515529,3.2267152,0.0811591,0.72445214,-0.01624652,-0.0162886,0.00253873,0.06215461,0.00315114,54.49260553,0.00537162,621.43003478,0.00018182,2.14882256,2015-06-24 00:16:42,"Post-drought","Valley"
"2015-06-24 00:30:03",4,587,479.16169404,1.81438487,0.31494798,4.64039186,2.66662721,0,18.66515558,318.15045035,0.02366316,292.81593835,97.43,1.63660869,2.78691028,-1.12260039,-1.77742092,-0.01813145,-0.01809739,-0.01407131,-0.01412162,0.00531229,0.04931377,0.00315865,44.65454997,0.00989771,70860.10814309,0.00039517,0.84075531,2015-06-24 00:30:03,"Post-drought","Ridge"
"2015-06-24 00:43:25",5,587,572.2163414,1.79779247,0.31463481,6.80932445,2.67092096,0,18.66512701,318.14932648,0.02379898,292.71182254,97.21,3.89598434,10.54259694,-1.19415286,-3.10352238,-0.00229271,-0.00228969,0.05721846,0.07404936,0.02492175,0.0871001,0.00750853,100.14185445,0.01059213,30620.06890491,0.00054542,0.58520715,2015-06-24 00:43:25,"Post-drought","Slope"
"2015-06-24 00:56:37",6,596,485.82794754,1.90452222,0.31953041,9.08381189,2.71047057,0,18.66511861,318.14978888,0.02398625,292.5548499,97.35,2.03718893,3.72265588,3.18688224,3.84357246,-0.08661094,-0.08652745,-0.00903349,-0.0328734,0.00476881,0.12256589,0.00565324,532.66485734,0.01167138,9999000,0.0004319,1.24837658,2015-06-24 00:56:37,"Post-drought","Valley"
"2015-06-24 01:10:02",7,590,491.2636845,1.80906132,0.31638441,9.5058167,2.64543487,0,18.66519734,318.14946258,0.02333099,292.58107903,97.31,2.80415691,3.41862775,-1.37701016,-1.5773769,-0.0817527,-0.08178735,0.01424438,0.07160426,0.0041376,0.36959199,0.00197727,683.23378354,0.01109466,1992.0829841,0.0005042,0.93614172,2015-06-24 01:10:02,"Post-drought","Ridge"
"2015-06-24 01:23:22",8,588,548.00546141,1.8277097,0.31346945,5.63257679,2.69588486,0,18.66507967,318.15052023,0.02354027,292.84190127,97.15,4.02679822,6.17506263,-0.59231604,-0.64331886,-0.10681623,-0.63781528,-0.0273489,-0.04883532,0.04306453,0.25543011,0.00672666,1310.29546158,0.04291812,1839366.98277663,0.00176866,1.75203997,2015-06-24 01:23:22,"Post-drought","Slope"
"2015-06-24 01:36:43",9,588,459.19717146,1.86476929,0.31900349,4.49810406,2.66883652,0,18.66521708,318.14988191,0.02351858,292.58107903,98.11,1.60688358,2.48004366,0.61413099,1.97518321,0.05899373,0.00091923,-0.01048733,-0.01049692,0.01475492,0.0637258,0.01688232,256.25003841,0.03634501,1855.9555389,0.001528,1.89973134,2015-06-24 01:36:43,"Post-drought","Valley"
"2015-06-24 01:49:49",1,588,441.92270044,1.83558841,0.3199243,28.212372,2.62490882,0,18.66518856,318.15075474,0.02355038,292.78994908,97.87,0.71999704,1.74183669,-0.25617839,-0.51924375,0.09147742,0.09117682,0.03925176,0.75613251,0.02129611,0.58130529,0.00885004,714.22980703,0.03036946,9645.1046905,0.00410767,0.38206566,2015-06-24 01:49:49,"Post-drought","Ridge"
"2015-06-24 02:03:12",2,583,620.28591307,1.81955545,0.31247641,7.11286118,2.67509671,0,18.66517007,318.15000821,0.02370507,292.81593835,97.02,4.26977774,17.40486697,-0.49139152,-2.92734573,-0.03909284,-1.46282213,-0.08947545,-0.19917795,0.13417922,0.25121642,0.01996457,338.09354895,0.0391911,3831.1206869,0.00243078,0.46920947,2015-06-24 02:03:12,"Post-drought","Slope"
"2015-06-24 02:16:26",3,588,483.8769045,1.87946998,0.31881361,4.85222893,2.6946578,0,18.66510944,318.15025428,0.02353758,292.63345668,97.66,2.06552032,3.16282088,1.39042052,2.67347748,0.0202101,0.02019791,-0.01029115,-0.01030157,0.01521345,0.05716647,0.01635429,94.32248171,0.03218868,9999000,0.00122446,2.09458329,2015-06-24 02:16:26,"Post-drought","Valley"
"2015-06-24 02:29:49",4,588,470.71542382,1.81515334,0.31472656,4.55086825,2.657894,0,18.66520947,318.14959656,0.02345857,292.71182254,97.38,1.93869309,3.15438387,-1.33445304,-2.27381271,-0.08569567,-0.08522566,-0.01175176,-0.01175343,0.01311424,0.21507006,0.01016206,270.77283034,0.02441477,9999000,0.00107649,2.86056598,2015-06-24 02:29:49,"Post-drought","Ridge"
"2015-06-24 02:43:07",5,588,538.14496615,1.80512459,0.31508641,7.87844334,2.64274048,0,18.66509041,318.14959577,0.02349828,292.71182254,97.19,3.95919413,6.19432285,-1.20323418,-1.85180844,-0.16398939,-1.42103424,0.07399787,0.11460266,0.03197224,0.65428485,0.01020929,988.46025249,0.02363285,2147.8003811,0.00106655,1.04497476,2015-06-24 02:43:07,"Post-drought","Slope"
"2015-06-24 02:56:23",6,591,476.23138627,1.94600136,0.3165387,9.32954727,2.70046996,0,18.66523498,318.15002969,0.02381407,292.5548499,97.34,2.11480459,4.18929609,4.44235524,7.67608945,-0.01454247,-0.01452849,-0.01829831,-0.01846827,0.01756591,0.08590316,0.03368048,47.48256547,0.02008224,3389.36551408,0.00074028,13.14328175,2015-06-24 02:56:23,"Post-drought","Valley"
"2015-06-24 03:09:46",7,589,520.59816756,1.81159188,0.3140639,8.89115634,2.68133491,0,18.6650563,318.15024066,0.02378756,292.58107903,97.32,2.78739404,3.58343543,-1.42375377,-1.87078032,0.12237472,0.12253529,0.00321851,0.00067355,0.00631173,0.07286722,0.00401266,182.78477489,0.01481646,6163.25325623,0.00081307,5.35143608,2015-06-24 03:09:46,"Post-drought","Ridge"
"2015-06-24 03:23:08",8,586,549.95397735,1.83813189,0.3136554,5.40109184,2.72141836,0,18.66521865,318.14888986,0.02416259,292.71182254,97.15,3.82694728,6.19995976,-0.51899875,-0.86146893,-0.14824061,-0.52791403,-0.02889794,-0.02904205,0.02256865,0.38826091,0.00487674,1175.59274035,0.0190395,2137989.97165878,0.00080197,56.13123235,2015-06-24 03:23:08,"Post-drought","Slope"
"2015-06-24 03:36:28",9,586,452.37391396,1.8627595,0.3195821,4.51162136,2.69183631,0,18.66511099,318.14940099,0.02387445,292.58107903,98.11,1.65677914,2.48191884,0.62491987,1.17912973,0.03199835,0.03202545,-0.01577976,-0.08410987,0.00785173,0.14754442,0.00538848,369.11737767,0.02072546,943410.57276631,0.00100052,2.09497887,2015-06-24 03:36:28,"Post-drought","Valley"
"2015-06-24 03:49:30",1,589,459.41504365,1.83807525,0.31863132,24.90351832,2.67784184,0,18.66515583,318.15116634,0.02392653,292.71182254,97.86,1.14528079,2.42363813,-0.37547885,-0.75385663,-0.27985748,-0.2800266,0.04085185,0.60092009,0.01370465,0.57901758,0.00646091,934.86409216,0.0204397,8193.4069997,0.00082363,0.30672917,2015-06-24 03:49:30,"Post-drought","Ridge"
"2015-06-24 04:02:52",2,586,639.32560061,1.82580929,0.31183935,6.65560766,2.70390608,0,18.66515044,318.14979294,0.02400022,292.71182254,96.99,4.94578654,11.66756906,-0.55191803,-1.70970926,-0.22480366,-0.83355927,-0.07898988,-0.12508503,0.01904753,0.29714426,0.00293923,325.79912562,0.00749662,1153.70435414,0.00039496,1.24755196,2015-06-24 04:02:52,"Post-drought","Slope"
"2015-06-24 04:16:10",3,590,465.1310567,1.88845169,0.31811639,4.7336789,2.71109501,0,18.66514433,318.1502282,0.023788,292.58107903,97.65,2.15816205,3.17653767,1.32024897,1.8811517,-0.05000819,-0.05005191,-0.01912392,-0.03701724,0.00258227,0.21264094,0.00148832,305.53539529,0.00527778,7525.38304583,0.00024545,2.32686683,2015-06-24 04:16:10,"Post-drought","Valley"
"2015-06-24 04:29:33",4,588,456.28111853,1.82688909,0.31573917,4.41832926,2.67074395,0,18.66516095,318.14930343,0.02398181,292.71182254,97.36,2.29563546,3.44290002,-1.42156165,-2.50817631,-0.15824601,-0.15863666,-0.01583979,-0.01723312,0.01040869,0.22303702,0.00857879,144.81338288,0.01745954,255398.5460618,0.00067129,107.21317242,2015-06-24 04:29:33,"Post-drought","Ridge"
"2015-06-24 04:42:50",5,588,538.62121747,1.81195579,0.31441712,6.73212441,2.71188608,0,18.66515819,318.14562631,0.02443293,292.39690713,97.08,4.21444458,5.88351789,-1.32928032,-1.98278785,-0.07705217,-0.28640173,0.03160857,0.0335258,0.01703255,0.40594501,0.00690674,402.09307818,0.01703625,2364.58812839,0.00078182,59.58507356,2015-06-24 04:42:50,"Post-drought","Slope"
"2015-06-24 04:56:06",6,595,465.92656121,1.91032133,0.32006084,7.82384447,2.71563906,0,18.66508529,318.1480112,0.02443713,291.91712535,97.1,1.86205303,3.70076517,2.13663564,5.01689868,-0.09154606,-0.09163943,-0.0315759,-0.0317244,0.01428793,0.02936873,0.02115069,42.00118258,0.01893958,10206.5422814,0.00060441,5.26421492,2015-06-24 04:56:06,"Post-drought","Valley"
"2015-06-24 05:09:31",7,588,504.23089784,1.81255309,0.31590367,7.09153648,2.69891635,0,18.66521962,318.14992671,0.02413659,291.91712535,97.09,3.67605675,5.92928986,-1.68284662,-3.002794,-0.09980606,-0.09971591,-0.01515895,-0.0261157,0.01778565,0.15017715,0.00995218,145.98447371,0.0170288,5447.46281067,0.00079818,3.95373125,2015-06-24 05:09:31,"Post-drought","Ridge"
"2015-06-24 05:22:52",8,588,559.74250627,1.84196076,0.31512993,4.36102606,2.7020268,0,18.66517709,318.14840663,0.02420995,292.05130676,96.89,4.37261936,7.54994737,-0.63969679,-1.18677799,-0.17753009,-0.30662607,-0.02987437,-0.03995023,0.02285442,0.15768661,0.00442738,338.53985937,0.01675621,271730.37690958,0.00121564,7.33394232,2015-06-24 05:22:52,"Post-drought","Slope"
"2015-06-24 05:36:13",9,587,457.46335643,1.87355936,0.31791824,3.76967194,2.67699529,0,18.66509555,318.15021286,0.02404111,291.78223263,97.79,1.55267414,2.69067135,0.61206235,1.11755649,0.14875182,0.14884115,-0.01609566,-0.02980379,0.01588418,0.13693082,0.00814992,364.36236511,0.03697264,7944.87694816,0.0015261,5.58873358,2015-06-24 05:36:13,"Post-drought","Valley"
"2015-06-24 05:49:14",1,589,460.51382819,1.84300684,0.31838663,18.13711886,2.6807104,0,18.66513082,318.15097694,0.02404325,291.78223263,97.41,1.49882323,2.03566035,-0.48854158,-0.82832914,-0.08776465,-0.30295062,0.07202938,0.23456413,0.01488466,0.96870046,0.00787231,858.63131893,0.03155829,7107.26257327,0.00219199,0.45706001,2015-06-24 05:49:14,"Post-drought","Ridge"
"2015-06-24 06:02:36",2,586,726.91854073,1.80940339,0.31387057,5.59750409,2.69509817,0,18.66515328,318.15077652,0.02417456,291.86325408,96.6,3.23797516,25.87904474,-0.33076877,-4.67037866,-0.10719446,-0.10677271,-0.06731746,-0.12966327,0.13949619,0.31982921,0.02094193,306.16536721,0.03118586,5218.50338508,0.00159709,0.33671783,2015-06-24 06:02:36,"Post-drought","Slope"
"2015-06-24 06:15:57",3,588,476.34526438,1.87174322,0.31762261,4.07425005,2.69318065,0,18.66521697,318.15071288,0.02412608,291.78223263,97.74,1.83377495,3.19599992,1.050892,2.05042051,0.11356554,0.11342288,-0.01442421,-0.01453594,0.02027654,0.03489991,0.01459397,88.11614855,0.0368955,4863.82548609,0.00159077,1.48390489,2015-06-24 06:15:57,"Post-drought","Valley"
